,tags,changeset,lon,version,id,timestamp,lat,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,building,drinking_water,fountain,gambling,internet_access,office,source,start_date,wikipedia,geometry,osm_type,addr:housename,addr:place,building:levels,landuse
801,,,,1,345244637,1431689825,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((13.0836037 41.6055626, 13.0836107 41.6055583, 13.0836194 41.6055564, 13.0836283 41.6055571, 13.0836362 41.6055605, 13.0836416 41.6055657, 13.0836439 41.6055721, 13.0836428 41.6055786, 13.0836385 41.6055844, 13.0836315 41.6055884, 13.083623 41.6055902, 13.0836142 41.6055894, 13.0836065 41.6055861, 13.0836011 41.605581, 13.0835987 41.6055748, 13.0835996 41.6055683, 13.0836037 41.6055626))",way,,,,
802,,,,1,345475955,1431767987,,,,,,,,Allumiere,,,,,,fountain,,,,,,,,,,"POLYGON ((11.9018599 42.1562774, 11.9018499 42.1562764, 11.9018452 42.1562685, 11.9018452 42.1562595, 11.9018566 42.156255, 11.9018646 42.1562545, 11.901874 42.1562605, 11.9018753 42.15627, 11.90187 42.1562764, 11.9018599 42.1562774))",way,,,,
803,,,,2,345476352,1431768196,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((11.9013343 42.1561294, 11.9013197 42.1561219, 11.9013115 42.1561103, 11.9013115 42.1560971, 11.9013198 42.1560855, 11.9013344 42.156078, 11.901352 42.1560765, 11.9013686 42.1560811, 11.9013804 42.156091, 11.9013846 42.1561038, 11.9013803 42.1561166, 11.9013685 42.1561264, 11.9013519 42.156131, 11.9013343 42.1561294))",way,,,,
804,,,,1,346262076,1432033850,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4906213 41.8042137, 12.4906113 41.804212, 12.4906026 41.804208, 12.490596 41.8042021, 12.4905922 41.804195, 12.4905916 41.8041873, 12.4905944 41.80418, 12.4906001 41.8041736, 12.4906083 41.804169, 12.490618 41.8041665, 12.4906289 41.8041665, 12.4906392 41.8041693, 12.4906476 41.8041744, 12.4906532 41.8041814, 12.4906553 41.8041894, 12.4906537 41.8041974, 12.4906485 41.8042046, 12.4906409 41.8042098, 12.4906316 41.8042129, 12.4906213 41.8042137))",way,,,,
805,"{""natural"":""water""}",,,2,348410724,1432591131,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.4944572 41.8941543, 12.4944363 41.8941443, 12.4944302 41.894136, 12.4944265 41.8941196, 12.4944376 41.8941059, 12.4944609 41.8941013, 12.4944793 41.8941049, 12.4945027 41.8941141, 12.4945137 41.8941269, 12.4945162 41.8941406, 12.4945051 41.8941516, 12.4944916 41.8941562, 12.4944756 41.8941571, 12.4944572 41.8941543))",way,,,,
806,"{""natural"":""water""}",,,1,348423136,1432591131,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.497512 41.8940315, 12.4974926 41.8940232, 12.497475 41.8940129, 12.497463 41.8939985, 12.497464 41.8939833, 12.497475 41.8939703, 12.4974935 41.8939613, 12.4975176 41.8939586, 12.4975425 41.8939593, 12.4975675 41.8939703, 12.4975786 41.8939806, 12.497585 41.8939964, 12.4975832 41.8940102, 12.4975721 41.8940219, 12.4975564 41.8940294, 12.4975425 41.8940315, 12.497512 41.8940315))",way,,,,
807,,,,2,349334872,1557484042,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.4997683 41.8966734, 12.4997712 41.8966666, 12.4997777 41.8966612, 12.4997865 41.8966583, 12.4997962 41.8966583, 12.4998039 41.8966607, 12.49981 41.8966651, 12.4998135 41.8966707, 12.4998141 41.896677, 12.4998117 41.896683, 12.499806 41.8966882, 12.4997981 41.8966914, 12.4997892 41.8966921, 12.4997805 41.8966902, 12.4997735 41.896686, 12.4997692 41.8966801, 12.4997683 41.8966734))",way,,,,
808,"{""image"":""File:Fountain at ACEA headquarters, Roma, Italia Mar 17, 2021 10-27-02 AM.jpeg"",""natural"":""water""}",,,4,352067916,1640937582,,,,,,,,,,,,,,fountain,,no,,,,,,,,"POLYGON ((12.4833631 41.8756915, 12.4832738 41.8757015, 12.4832548 41.8756352, 12.4832369 41.8755584, 12.4832397 41.8755236, 12.4833377 41.8755102, 12.4833524 41.8755459, 12.483363 41.875592, 12.4833697 41.8756524, 12.4833631 41.8756915))",way,,,,
809,,,,2,352077179,1479750975,,,,,,,,Teatro Orione,,,,,,theatre,yes,,,,,,,,,"POLYGON ((12.5150636 41.8795841, 12.5154809 41.8792526, 12.5157238 41.8794221, 12.5154896 41.8796082, 12.5153066 41.8797536, 12.5150636 41.8795841))",way,,,,
810,"{""architect"":""Raffaele De Vico"",""natural"":""water""}",,,2,352157285,1619971869,,,,,,,,Fontana Ninfeo,,,,,,fountain,,,,,,,,1929,,"POLYGON ((12.497601 41.8905094, 12.4976173 41.8905589, 12.4976247 41.8905593, 12.497632 41.8905607, 12.4976402 41.8905636, 12.4976474 41.8905678, 12.4976532 41.8905731, 12.4976574 41.8905792, 12.4976597 41.8905858, 12.4976601 41.8905926, 12.4976584 41.8905993, 12.4976549 41.8906056, 12.4976502 41.8906106, 12.4976443 41.8906149, 12.4976374 41.8906182, 12.4976298 41.8906205, 12.4976218 41.8906216, 12.4976136 41.8906216, 12.4976055 41.8906204, 12.4975979 41.890618, 12.4975867 41.8906115, 12.4975791 41.8906026, 12.4975758 41.8905924, 12.4975772 41.890582, 12.4975832 41.8905725, 12.497588 41.8905681, 12.4975938 41.8905646, 12.4975775 41.8905133, 12.4975415 41.8905197, 12.4974897 41.8903566, 12.4975789 41.8903404, 12.4976328 41.8905038, 12.497601 41.8905094))",way,,,,
811,"{""natural"":""water""}",,,1,352892129,1433972750,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.5027741 41.8929059, 12.5027801 41.8929039, 12.5027866 41.8929037, 12.5027927 41.8929054, 12.5027975 41.8929087, 12.5028002 41.8929132, 12.5028004 41.892918, 12.5027982 41.8929226, 12.5027937 41.8929261, 12.5027877 41.8929282, 12.5027812 41.8929283, 12.5027751 41.8929266, 12.5027703 41.8929233, 12.5027676 41.8929189, 12.5027674 41.892914, 12.5027697 41.8929094, 12.5027741 41.8929059))",way,,,,
812,"{""natural"":""water""}",,,1,352892130,1433972750,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.5023709 41.8930502, 12.5023792 41.8930466, 12.5023887 41.8930455, 12.5023981 41.8930472, 12.5024058 41.8930515, 12.5024108 41.8930577, 12.5024122 41.8930648, 12.5024098 41.8930717, 12.5024041 41.8930775, 12.5023958 41.8930812, 12.5023863 41.8930822, 12.502377 41.8930805, 12.5023692 41.8930762, 12.5023643 41.8930701, 12.5023629 41.893063, 12.5023652 41.893056, 12.5023709 41.8930502))",way,,,,
813,"{""natural"":""water""}",,,2,353078920,1434066011,,,,,,,,Fontana dei tritoni e dei delfini,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5083 41.8911279, 12.5082757 41.8911277, 12.5082585 41.8911218, 12.5082472 41.8911102, 12.5082488 41.8910953, 12.5082574 41.891086, 12.5082746 41.8910819, 12.5082926 41.8910782, 12.5083086 41.8910782, 12.5083242 41.8910793, 12.5083391 41.8910852, 12.5083469 41.8910942, 12.5083477 41.8911082, 12.5083391 41.8911183, 12.5083268 41.891123, 12.5083133 41.8911259, 12.5083 41.8911279))",way,,,,
814,"{""natural"":""water""}",,,1,353322082,1434153919,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5074502 41.889983, 12.5074609 41.889983, 12.5074639 41.8899879, 12.5074698 41.8899896, 12.5074793 41.8899883, 12.5074841 41.8899857, 12.5074858 41.8899812, 12.5074947 41.8899808, 12.5074947 41.8899742, 12.5074995 41.8899715, 12.5075025 41.8899671, 12.5075025 41.8899614, 12.5075007 41.889957, 12.5074918 41.8899556, 12.5074906 41.8899479, 12.507481 41.8899482, 12.5074805 41.889945, 12.5074778 41.8899415, 12.5074747 41.8899402, 12.5074699 41.88994, 12.5074664 41.8899407, 12.5074631 41.8899413, 12.5074607 41.8899438, 12.5074587 41.889946, 12.5074589 41.8899488, 12.5074471 41.8899486, 12.507448 41.8899564, 12.5074432 41.8899577, 12.5074394 41.8899606, 12.5074379 41.8899636, 12.5074385 41.8899672, 12.50744 41.8899705, 12.5074438 41.8899729, 12.5074495 41.8899738, 12.5074502 41.889983))",way,,,,
815,"{""addr:unit"":""A"",""wikidata"":""Q3981910""}",,,2,360063322,1547338212,,,,1,,Via Francesco Redi,,Associazione Culturale Castalia Teatro Arcobaleno,,,,,teatroarcobaleno.it,theatre,yes,,,,,,,,it:Teatro Arcobaleno,"POLYGON ((12.5085169 41.913478, 12.5084884 41.9134588, 12.5085456 41.9134122, 12.5085178 41.9133933, 12.5084703 41.9134319, 12.508333 41.9133385, 12.5085649 41.9131497, 12.508702 41.9132429, 12.5085824 41.9133402, 12.5086394 41.913379, 12.5087665 41.9132754, 12.508789 41.9132907, 12.5088899 41.9132083, 12.508874 41.9131976, 12.508924 41.9131566, 12.5089927 41.913203, 12.5090257 41.9131758, 12.5090632 41.9132011, 12.5087915 41.9134238, 12.5086336 41.913552, 12.5086333 41.9135417, 12.5085984 41.9135152, 12.5085737 41.9135179, 12.5085464 41.9134983, 12.5085169 41.913478))",way,,,,
816,"{""natural"":""water"",""water"":""basin""}",,,3,360066851,1585088051,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4895222 41.9198626, 12.4895399 41.9198633, 12.4895554 41.9198568, 12.4895637 41.9198451, 12.4895622 41.9198319, 12.4895513 41.9198214, 12.4895345 41.919817, 12.4895172 41.91982, 12.4895048 41.9198295, 12.4895013 41.9198425, 12.4895078 41.9198548, 12.4895222 41.9198626))",way,,,,
817,,,,2,360122572,1515224207,,,,,,,,Fontana dei Pupazzi,,,,,,fountain,,,,,,,survey,,,"POLYGON ((12.48816 41.9129516, 12.4881669 41.9129499, 12.4881718 41.9129459, 12.4881733 41.9129406, 12.488171 41.9129354, 12.4881656 41.9129318, 12.4881584 41.9129307, 12.4881515 41.9129324, 12.4881467 41.9129364, 12.4881452 41.9129418, 12.4881475 41.9129469, 12.4881529 41.9129505, 12.48816 41.9129516))",way,,,,basin
818,"{""wheelchair"":""limited""}",,,3,360356053,1596624838,,Formello,,6,00060,Viale Regina Margherita,,Teatro Comunale J.P. Velly,,Comune di Formello,+39 06 90194602,,http://www.teatroformello.it/,theatre,yes,,,,,,,,,"POLYGON ((12.3997766 42.0795683, 12.400101 42.0795256, 12.400066 42.0793826, 12.3997426 42.0794242, 12.3997766 42.0795683))",way,,,,
819,"{""natural"":""water"",""water"":""basin""}",,,2,363194892,1616428387,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4842978 41.9264711, 12.4842793 41.9264643, 12.4842687 41.9264512, 12.4842694 41.9264359, 12.484281 41.9264233, 12.4842999 41.9264174, 12.4843202 41.92642, 12.4843353 41.9264304, 12.4843405 41.9264452, 12.4843341 41.9264597, 12.4843182 41.9264694, 12.4842978 41.9264711))",way,,,,
820,"{""natural"":""water"",""water"":""basin""}",,,2,367002452,1596631751,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.513349 41.9030621, 12.5133006 41.9030485, 12.513319 41.9030123, 12.5133674 41.903026, 12.513349 41.9030621))",way,,,,
821,,,,1,368291772,1440938654,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.517916 41.920063, 12.5179091 41.920062, 12.5179061 41.9200571, 12.5178992 41.9200564, 12.5178923 41.9200556, 12.517891 41.9200512, 12.5178969 41.9200449, 12.5178976 41.9200422, 12.5178962 41.9200373, 12.5178982 41.9200336, 12.5179018 41.9200302, 12.5179018 41.9200265, 12.5179051 41.9200223, 12.5179114 41.9200228, 12.5179156 41.9200246, 12.5179219 41.9200268, 12.5179304 41.9200248, 12.5179337 41.9200285, 12.51794 41.9200292, 12.5179452 41.9200302, 12.5179456 41.9200334, 12.5179495 41.920038, 12.5179472 41.9200402, 12.5179426 41.9200434, 12.5179416 41.9200468, 12.5179446 41.9200512, 12.5179433 41.9200537, 12.51794 41.9200551, 12.5179373 41.9200576, 12.5179393 41.9200608, 12.517938 41.9200632, 12.5179337 41.9200652, 12.5179278 41.9200654, 12.5179248 41.9200637, 12.5179209 41.920062, 12.517916 41.920063))",way,,,,basin
822,,,,2,370071231,1512221725,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4648359 41.8833318, 12.4648447 41.8833299, 12.464854 41.88333, 12.4648628 41.883332, 12.4648704 41.8833358, 12.4648763 41.8833411, 12.46488 41.8833474, 12.4648811 41.8833542, 12.4648796 41.8833609, 12.4648755 41.8833671, 12.4648693 41.8833722, 12.4648614 41.8833757, 12.4648526 41.8833774, 12.4648435 41.8833772, 12.4648349 41.8833752, 12.4648273 41.8833714, 12.4648215 41.8833662, 12.4648179 41.8833599, 12.4648168 41.8833532, 12.4648182 41.8833465, 12.4648221 41.8833404, 12.4648282 41.8833354, 12.4648359 41.8833318))",way,,,,basin
823,,,,1,374702559,1444484905,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4751315 41.8717428, 12.4751213 41.8717331, 12.4751219 41.8717209, 12.4751329 41.8717117, 12.4751492 41.87171, 12.4751632 41.8717165, 12.4751684 41.8717281, 12.4751622 41.8717395, 12.4751477 41.8717453, 12.4751315 41.8717428))",way,,,,basin
824,,,,1,375688262,1445093538,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5165707 41.9434159, 12.5165556 41.9434119, 12.5165474 41.9434017, 12.51655 41.94339, 12.5165622 41.9433822, 12.5165782 41.943382, 12.5165906 41.9433896, 12.5165936 41.9434013, 12.5165857 41.9434117, 12.5165707 41.9434159))",way,,,,basin
825,,,,2,375816719,1487095701,,Roma,,11,00141,Via Levanna,,Brancaleone,,,,,,community_centre,yes,,,,,,,,,"POLYGON ((12.5405888 41.9369429, 12.5405975 41.9369878, 12.5406354 41.9369856, 12.5406364 41.937, 12.5406801 41.9369979, 12.5406791 41.9370102, 12.5407481 41.9370109, 12.5407733 41.9370119, 12.5408073 41.9370133, 12.540819 41.9370138, 12.5408578 41.9370123, 12.5408559 41.9369784, 12.5408773 41.9369776, 12.5408695 41.9368483, 12.5406704 41.9368635, 12.5406675 41.9368057, 12.540581 41.9368028, 12.540581 41.9368563, 12.5405762 41.9369032, 12.5406082 41.9369047, 12.5406053 41.936943, 12.5405888 41.9369429))",way,,,,
826,"{""name_1"":""Fontana San Marino""}",,,2,380725415,1504519814,,,,,,,,Fontanile Canai,,,,,,fountain,,,,,,,,,,"POLYGON ((13.1477361 41.6262638, 13.1477276 41.6262371, 13.1479661 41.6261945, 13.1479747 41.6262212, 13.1477361 41.6262638))",way,,,,
827,,,,2,383378450,1594301612,,Ladispoli,,46,00055,Via Aurelia,,Pinar Club,,,+39 06 99222509,,,nightclub,yes,,,,,,,,,"POLYGON ((12.1016764 41.9432696, 12.1021525 41.9432869, 12.1021735 41.9429678, 12.1016974 41.9429505, 12.1016764 41.9432696))",way,,,,
828,,,,4,384718770,1553073965,,Civitavecchia,IT,2,00053,Corso Centocelle,info@teatrotraianocivitavecchia.it,Teatro Traiano,,,+39 0766 370011,,https://www.teatrotraianocivitavecchia.it/,theatre,,,,,,,,,it:Teatro Traiano,"POLYGON ((11.7932807 42.0915563, 11.7933183 42.0915822, 11.7933934 42.0915703, 11.7934739 42.0916061, 11.793498 42.0916678, 11.7935168 42.0916837, 11.7936234 42.09158, 11.7933735 42.091456, 11.7932807 42.0915563))",way,,,,
829,,,,1,385086534,1449653773,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((13.1102658 41.6559732, 13.1103104 41.6559692, 13.1103227 41.655937, 13.1102773 41.6559014, 13.1102304 41.6559457, 13.1102658 41.6559732))",way,,,,
830,,,,1,387299886,1450860222,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6970292 41.8092384, 12.6970468 41.8092488, 12.6970694 41.8092471, 12.6970844 41.8092348, 12.6970842 41.809218, 12.6970664 41.8092066, 12.6970433 41.8092092, 12.6970285 41.8092219, 12.6970292 41.8092384))",way,,,,
831,,,,1,387299888,1450860222,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6968437 41.8094321, 12.6968612 41.8094426, 12.6968838 41.8094409, 12.6968989 41.8094286, 12.6968986 41.8094117, 12.6968808 41.8094003, 12.6968577 41.809403, 12.6968429 41.8094157, 12.6968437 41.8094321))",way,,,,
832,,,,1,387299890,1450860222,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6971839 41.8093222, 12.6972014 41.8093327, 12.697224 41.809331, 12.6972391 41.8093187, 12.6972388 41.8093018, 12.697221 41.8092904, 12.6971979 41.809293, 12.6971831 41.8093058, 12.6971839 41.8093222))",way,,,,
833,,,,1,387299898,1450860222,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6969953 41.809515, 12.6970129 41.8095254, 12.6970355 41.8095238, 12.6970505 41.8095114, 12.6970503 41.8094946, 12.6970324 41.8094832, 12.6970094 41.8094858, 12.6969946 41.8094985, 12.6969953 41.809515))",way,,,,
834,"{""natural"":""water""}",,,1,390228738,1452263931,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5168375 41.850544, 12.516839 41.8505518, 12.5168365 41.8505594, 12.5168302 41.8505656, 12.5168212 41.8505697, 12.5168108 41.8505708, 12.5168006 41.8505689, 12.5167922 41.8505642, 12.5167868 41.8505575, 12.5167853 41.8505498, 12.5167878 41.8505422, 12.5167941 41.8505359, 12.5168031 41.8505319, 12.5168135 41.8505307, 12.5168237 41.8505327, 12.5168321 41.8505373, 12.5168375 41.850544))",way,,,,
835,,,,1,390502393,1452373203,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.2433072 41.764743, 12.2433298 41.7647511, 12.2433464 41.764765, 12.2433547 41.7647827, 12.2433533 41.7648013, 12.2433424 41.7648182, 12.2433237 41.7648306, 12.2433 41.7648368, 12.243275 41.7648357, 12.2432525 41.7648276, 12.2432358 41.7648137, 12.2432275 41.764796, 12.2432289 41.7647773, 12.2432398 41.7647605, 12.2432585 41.7647481, 12.2432822 41.7647419, 12.2433072 41.764743))",way,,,,
836,"{""access"":""private"",""natural"":""water""}",,,3,391151295,1596753348,,,,,,,,,,,,,,fountain,,no,,,,,,,,"POLYGON ((12.4892389 41.8639941, 12.4892446 41.8639953, 12.4892492 41.863998, 12.4892522 41.8640018, 12.4892529 41.8640062, 12.4892514 41.8640104, 12.4892477 41.8640139, 12.4892426 41.8640161, 12.4892367 41.8640167, 12.489231 41.8640155, 12.4892263 41.8640128, 12.4892234 41.864009, 12.4892227 41.8640046, 12.4892242 41.8640003, 12.4892278 41.8639968, 12.489233 41.8639947, 12.4892389 41.8639941))",way,,,,
837,,,,4,395167011,1553363491,,,,72,,Via di Decima,,Stardust Village,,,+39 06 529 1223,,https://stardustvillage.it/,cinema,yes,,,,,,,,,"POLYGON ((12.4449348 41.8189697, 12.4451398 41.8189644, 12.4451423 41.8189724, 12.4450343 41.8190141, 12.4449683 41.8190454, 12.4450553 41.8191639, 12.4451283 41.8191475, 12.4453262 41.8190693, 12.4453232 41.8190477, 12.4453742 41.819032, 12.4453882 41.8190343, 12.4453322 41.819152, 12.4453382 41.8191654, 12.4454202 41.819184, 12.4454422 41.8191781, 12.4454802 41.8190924, 12.4455102 41.8190998, 12.4455262 41.8190685, 12.4455422 41.8190283, 12.4455482 41.819006, 12.4455692 41.8189978, 12.4455832 41.8189888, 12.4455927 41.8189764, 12.4455969 41.8189622, 12.4456089 41.8189469, 12.4456118 41.8189348, 12.4456146 41.8189153, 12.4456125 41.8188895, 12.4455948 41.81886, 12.4455715 41.8188389, 12.4455545 41.818831, 12.4455135 41.8188278, 12.4454871 41.81877, 12.4454301 41.8186761, 12.4454051 41.8186478, 12.4453001 41.8186768, 12.4452981 41.8187156, 12.4452781 41.8187253, 12.4452561 41.8187417, 12.4452491 41.8187551, 12.4451291 41.8187066, 12.4450531 41.8188057, 12.4449442 41.8188072, 12.4449202 41.8188311, 12.4449162 41.818925, 12.4449348 41.8189697))",way,,,,
838,,,,2,395576851,1473841057,,Canale Monterano,IT,,00060,,,Sala polivalente,,,,,,community_centre,yes,,,,,,,,,"POLYGON ((12.1284661 42.1533655, 12.1283944 42.1532832, 12.1283868 42.1532868, 12.1283591 42.1532538, 12.1282262 42.1533151, 12.1281546 42.1534101, 12.1281661 42.1534149, 12.1281322 42.1534525, 12.1282279 42.1534998, 12.1282949 42.1535316, 12.1283509 42.1534666, 12.1282874 42.1534365, 12.1283215 42.1533913, 12.1283482 42.153422, 12.1284661 42.1533655))",way,,Montevirginio,,
839,"{""facebook"":""https://www.facebook.com/casale.alba""}",,,5,397319825,1639391005,,,,,,,,Casale Alba 2,,,,,http://www.casalealba2.org/,community_centre,yes,,,,,,,,,"POLYGON ((12.562852 41.9333888, 12.5631196 41.9333933, 12.5631209 41.9333501, 12.5631575 41.9333507, 12.5631599 41.93327, 12.5628558 41.9332649, 12.562852 41.9333888))",way,,,2,
840,,,,2,399709229,1579888573,,Roma,,716,00138,Via di Settebagni,,Billions,,,,,,nightclub,yes,,,,,,,,,"POLYGON ((12.5207901 41.9882476, 12.5208232 41.9882376, 12.5208058 41.9882056, 12.5207724 41.9882156, 12.5206662 41.9880205, 12.520621 41.9880342, 12.5202926 41.9881329, 12.5201218 41.9881843, 12.5202418 41.9884045, 12.5204129 41.988353, 12.5204395 41.9884018, 12.5207679 41.988303, 12.5207816 41.9883282, 12.5208266 41.9883146, 12.5207901 41.9882476))",way,,,,
841,"{""studio"":""television""}",,,3,408008100,1526196990,,Roma,,,00173,,,Palastudio,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5766772 41.8542066, 12.5772414 41.8538522, 12.5775014 41.8540818, 12.5769372 41.8544363, 12.5766772 41.8542066))",way,,,,
842,"{""studio"":""cinema""}",,,3,408008103,1608933504,,Roma,,,00173,,,Teatro 10,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5785544 41.8519236, 12.5786113 41.8518821, 12.5785282 41.8518189, 12.5785692 41.851789, 12.5782167 41.8515205, 12.577946 41.8517178, 12.578259 41.851956, 12.5782982 41.8519275, 12.5784209 41.8520209, 12.5784798 41.8519779, 12.5785544 41.8519236))",way,,,,
843,"{""studio"":""cinema""}",,,3,408008104,1608933504,,Roma,,,00173,,,Teatro 11,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5787025 41.8515057, 12.5788448 41.8514079, 12.5792621 41.8517451, 12.5791198 41.8518429, 12.5787025 41.8515057))",way,,,,
844,"{""alt_name"":""Tensostruttura T 1200"",""studio"":""cinema""}",,,2,408008105,1488131814,,Roma,,,00173,,,Teatro 1200,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5772697 41.8537174, 12.5773193 41.853627, 12.5774547 41.853601, 12.5774936 41.853621, 12.5778571 41.8539636, 12.5777994 41.8540555, 12.5776747 41.8540695, 12.5772697 41.8537174))",way,,,,
845,"{""studio"":""cinema""}",,,3,408008106,1608933504,,Roma,,,00173,,,Teatro 12,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.578535 41.8512127, 12.5789145 41.8509506, 12.5791119 41.8511092, 12.5787324 41.8513713, 12.578535 41.8512127))",way,,,,
846,"{""studio"":""cinema""}",,,3,408008107,1608933504,,Roma,,,00173,,,Teatro 13,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5774393 41.8531291, 12.5778192 41.852876, 12.5778112 41.8528693, 12.5778784 41.8528245, 12.578053 41.8529699, 12.5779816 41.8530175, 12.5780001 41.8530328, 12.5776243 41.8532832, 12.5774393 41.8531291))",way,,,,
847,"{""studio"":""cinema""}",,,3,408008108,1608933504,,Roma,,,00173,,,Teatro 14,,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5776731 41.8533108, 12.5780515 41.8530626, 12.5780881 41.8530936, 12.5781487 41.8530539, 12.5782803 41.8531652, 12.5782174 41.8532064, 12.5782277 41.8532151, 12.5778517 41.8534618, 12.5776731 41.8533108))",way,,,,
848,"{""studio"":""cinema""}",,,3,408008109,1492417995,,Roma,,,00173,Via Tuscolana,,Teatro 15,We-Mo 09:30-18:30,,,,,studio,yes,,,,,,bing,,,"POLYGON ((12.5766641 41.8525285, 12.5769358 41.8523434, 12.5769534 41.8523577, 12.5770726 41.8524548, 12.5772173 41.8525726, 12.5774437 41.8527569, 12.577172 41.852942, 12.5766641 41.8525285))",way,,,,
